record_num,id,latitude,longitude,bearing,current_status,current_stop_sequence,direction_id,label,occupancy_status,revenue,speed,updated_at
4468,y1814,42.329778,-71.084195,55.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:34
4469,y1790,42.352668,-71.090356,340.0,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:38
4470,y1921,42.34112,-71.058,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:37
4471,y1915,42.34039,-71.08146,315.0,IN_TRANSIT_TO,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:43
4472,y1862,42.348167,-71.088134,152.0,STOPPED_AT,11.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:49
4473,y1815,42.37629,-71.119177,,IN_TRANSIT_TO,2.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:39
4474,y1814,42.329782,-71.083819,146.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:46
4475,y1790,42.353911,-71.091036,339.0,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:49
4476,y1921,42.34112,-71.058,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:52
4477,y1915,42.34038,-71.08147,315.0,IN_TRANSIT_TO,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:58
4478,y1862,42.347693,-71.088157,161.0,IN_TRANSIT_TO,12.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:00
4479,y1815,42.376283,-71.11929,274.0,IN_TRANSIT_TO,2.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:57
4480,y1814,42.329769,-71.083652,,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:57
4481,y1790,42.355223,-71.091662,342.0,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:00
4482,y1921,42.34112,-71.058,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:07
4483,y1915,42.34038,-71.08147,315.0,IN_TRANSIT_TO,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:58
4484,y1862,42.347537,-71.088209,,STOPPED_AT,12.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:06
4485,y1815,42.375945,-71.119506,171.0,IN_TRANSIT_TO,2.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:09
4486,y1814,42.32985,-71.08356,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:59
4487,y1790,42.355783,-71.091942,340.0,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:05
4488,y1921,42.34112,-71.058,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:07
4489,y1915,42.340419,-71.081421,,IN_TRANSIT_TO,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:15
4490,y1862,42.347442,-71.088177,,STOPPED_AT,12.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:21
4491,y1815,42.375945,-71.119506,171.0,IN_TRANSIT_TO,2.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:09
4492,y1814,42.32985,-71.08356,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:59
4493,y1790,42.357034,-71.092474,359.0,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:22
4494,y1921,42.34112,-71.058,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:07
4495,y1915,42.340869,-71.082084,305.0,IN_TRANSIT_TO,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:29
4496,y1862,42.347435,-71.088151,156.0,STOPPED_AT,12.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:28
4497,y1815,42.375308,-71.119253,160.0,IN_TRANSIT_TO,2.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:23
4498,y1814,42.32985,-71.08356,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:12:59
4499,y1790,42.35702,-71.092503,,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:27
4500,y1921,42.34112,-71.058,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:38
4501,y1915,42.341294,-71.082681,309.0,IN_TRANSIT_TO,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:40
4502,y1862,42.347408,-71.088017,140.0,STOPPED_AT,12.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:40
4503,y1815,42.37426,-71.118813,186.0,IN_TRANSIT_TO,2.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:40
4504,y1814,42.32984,-71.08355,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:36
4505,y1790,42.35699,-71.09246,0.0,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:36
4506,y1921,42.34112,-71.058,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:38
4507,y1915,42.341383,-71.082785,270.0,STOPPED_AT,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:48
4508,y1862,42.347279,-71.087961,162.0,STOPPED_AT,12.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:51
4509,y1815,42.373724,-71.119173,208.0,STOPPED_AT,1.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:51
4510,y1814,42.32984,-71.08355,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:44
4511,y1790,42.35699,-71.09246,0.0,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:49
4512,y1921,42.341122,-71.058001,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:56
4513,y1915,42.341462,-71.082936,314.0,STOPPED_AT,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:59
4514,y1862,42.346376,-71.087389,162.0,IN_TRANSIT_TO,13.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:02
4515,y1815,42.373414,-71.119659,241.0,STOPPED_AT,1.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:02
4516,y1814,42.32984,-71.08355,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:44
4517,y1790,42.35703,-71.092509,0.0,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:58
4518,y1921,42.34112,-71.058,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:08
4519,y1915,42.341539,-71.082981,,STOPPED_AT,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:10
4520,y1862,42.345817,-71.086867,161.0,IN_TRANSIT_TO,13.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:07
4521,y1815,42.373398,-71.120167,262.0,STOPPED_AT,1.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:08
4522,y1814,42.32984,-71.08355,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:13:59
4523,y1790,42.357607,-71.092793,336.0,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:10
4524,y1921,42.34112,-71.058,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:08
4525,y1915,42.341549,-71.082995,,STOPPED_AT,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:15
4526,y1862,42.344033,-71.086085,157.0,IN_TRANSIT_TO,13.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:24
4527,y1815,42.373169,-71.12074,216.0,STOPPED_AT,1.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:20
4528,y1814,42.32984,-71.08354,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:14
4529,y1790,42.358369,-71.093189,335.0,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:20
4530,y1921,42.34112,-71.058,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:08
4531,y1915,42.341609,-71.082943,61.0,STOPPED_AT,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:28
4532,y1862,42.343605,-71.085891,153.0,IN_TRANSIT_TO,14.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:30
4533,y1815,42.372992,-71.12078,157.0,STOPPED_AT,1.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:30
4534,y1814,42.32984,-71.08354,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:14
4535,y1790,42.359122,-71.093579,337.0,IN_TRANSIT_TO,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:31
4536,y1921,42.34112,-71.05801,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:38
4537,y1915,42.34163,-71.083085,328.0,STOPPED_AT,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:39
4538,y1862,42.34367,-71.08587,135.0,IN_TRANSIT_TO,14.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:37
4539,y1815,42.372813,-71.120729,104.0,STOPPED_AT,1.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:41
4540,y1814,42.32983,-71.08354,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:37
4541,y1790,42.35926,-71.09365,315.0,STOPPED_AT,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:37
4542,y1921,42.34112,-71.05801,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:53
4543,y1915,42.341596,-71.083377,296.0,STOPPED_AT,10.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:50
4544,y1862,42.343527,-71.085868,166.0,IN_TRANSIT_TO,14.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:52
4545,y1815,42.37276,-71.12062,135.0,STOPPED_AT,1.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:51
4546,y1814,42.32983,-71.08354,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:44
4547,y1790,42.359671,-71.094152,317.0,STOPPED_AT,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:56
4548,y1921,42.34112,-71.05801,90.0,STOPPED_AT,1.0,0,1921,FEW_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:53
4549,y1915,42.34208,-71.08389,315.0,STOPPED_AT,11.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:58
4550,y1862,42.34301,-71.08532,135.0,IN_TRANSIT_TO,14.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:00
4551,y1815,42.372342,-71.119527,112.0,STOPPED_AT,1.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:04
4552,y1814,42.32942,-71.08352,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:14:59
4553,y1790,42.36001,-71.09461,315.0,STOPPED_AT,15.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:04
4554,y1921,42.341088,-71.057897,118.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:15
4555,y1915,42.342408,-71.08434,315.0,STOPPED_AT,11.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:14
4556,y1862,42.34238,-71.084349,131.0,IN_TRANSIT_TO,14.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:16
4557,y1815,42.372205,-71.119114,114.0,STOPPED_AT,1.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:13
4558,y1814,42.32983,-71.08352,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:14
4559,y1790,42.3601,-71.094722,339.0,IN_TRANSIT_TO,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:08
4560,y1921,42.340898,-71.057567,146.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:21
4561,y1915,42.342378,-71.084308,,STOPPED_AT,11.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:27
4562,y1862,42.34169,-71.083486,135.0,STOPPED_AT,14.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:26
4563,y1815,42.371829,-71.117799,113.0,STOPPED_AT,1.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:24
4564,y1814,42.32983,-71.08352,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:14
4565,y1790,42.360218,-71.094633,,IN_TRANSIT_TO,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:19
4566,y1921,42.339931,-71.057249,175.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:36
4567,y1915,42.342418,-71.084399,305.0,STOPPED_AT,11.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:32
4568,y1862,42.341636,-71.083352,309.0,STOPPED_AT,15.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:37
4569,y1815,42.371285,-71.116474,117.0,IN_TRANSIT_TO,2.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:35
4570,y1814,42.32983,-71.08352,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:14
4571,y1790,42.360218,-71.094633,,IN_TRANSIT_TO,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:19
4572,y1921,42.339607,-71.057237,178.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:47
4573,y1915,42.342522,-71.084682,315.0,STOPPED_AT,11.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:48
4574,y1862,42.34166,-71.08339,135.0,STOPPED_AT,15.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:45
4575,y1815,42.370918,-71.115632,116.0,STOPPED_AT,2.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:45
4576,y1814,42.32982,-71.08352,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:45
4577,y1790,42.36003,-71.09466,315.0,IN_TRANSIT_TO,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:39
4578,y1921,42.339388,-71.057572,234.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:57
4579,y1915,42.34259,-71.08474,315.0,IN_TRANSIT_TO,12.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:58
4580,y1862,42.341465,-71.083185,135.0,STOPPED_AT,15.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:52
4581,y1815,42.370534,-71.114562,112.0,STOPPED_AT,2.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:56
4582,y1814,42.329792,-71.083463,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:52
4583,y1790,42.360102,-71.094671,315.0,IN_TRANSIT_TO,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:57
4584,y1921,42.339378,-71.05839,270.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:08
4585,y1915,42.34259,-71.08474,315.0,IN_TRANSIT_TO,12.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:15:58
4586,y1862,42.341441,-71.083178,,STOPPED_AT,15.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:06
4587,y1815,42.370192,-71.11367,115.0,IN_TRANSIT_TO,3.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:07
4588,y1814,42.32981,-71.08345,90.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:00
4589,y1790,42.36026,-71.09496,315.0,IN_TRANSIT_TO,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:04
4590,y1921,42.339149,-71.058547,178.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:18
4591,y1915,42.34255,-71.08477,315.0,IN_TRANSIT_TO,12.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:13
4592,y1862,42.341212,-71.082715,126.0,STOPPED_AT,15.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:17
4593,y1815,42.370188,-71.113581,35.0,STOPPED_AT,3.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:18
4594,y1814,42.330145,-71.083164,22.0,STOPPED_AT,1.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:17
4595,y1790,42.360368,-71.095131,309.0,IN_TRANSIT_TO,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:13
4596,y1921,42.33898,-71.057793,96.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:29
4597,y1915,42.342533,-71.084684,,IN_TRANSIT_TO,12.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:24
4598,y1862,42.340639,-71.081938,125.0,IN_TRANSIT_TO,16.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:29
4599,y1815,42.370007,-71.11316,118.0,STOPPED_AT,3.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:29
4600,y1814,42.330595,-71.083102,18.0,IN_TRANSIT_TO,2.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:27
4601,y1790,42.360674,-71.095567,309.0,IN_TRANSIT_TO,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:27
4602,y1921,42.33902,-71.05746,90.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:39
4603,y1915,42.343013,-71.085312,315.0,IN_TRANSIT_TO,12.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:36
4604,y1862,42.3407,-71.08196,135.0,IN_TRANSIT_TO,16.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:39
4605,y1815,42.369501,-71.111841,120.0,IN_TRANSIT_TO,4.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:40
4606,y1814,42.33092,-71.08296,45.0,STOPPED_AT,2.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:39
4607,y1790,42.36069,-71.09565,315.0,STOPPED_AT,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:39
4608,y1921,42.339049,-71.057429,90.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:47
4609,y1915,42.343987,-71.086086,341.0,IN_TRANSIT_TO,12.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:47
4610,y1862,42.340678,-71.081917,135.0,IN_TRANSIT_TO,16.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:46
4611,y1815,42.36928,-71.111215,116.0,IN_TRANSIT_TO,4.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:45
4612,y1814,42.332331,-71.081473,32.0,STOPPED_AT,2.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:49
4613,y1790,42.360691,-71.095686,315.0,STOPPED_AT,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:43
4614,y1921,42.339042,-71.057419,,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:54
4615,y1915,42.344951,-71.086646,335.0,IN_TRANSIT_TO,12.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:57
4616,y1862,42.340678,-71.081917,,IN_TRANSIT_TO,16.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:46
4617,y1815,42.369019,-71.110472,,STOPPED_AT,4.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:01
4618,y1814,42.332742,-71.081156,19.0,STOPPED_AT,3.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:55
4619,y1790,42.360696,-71.09577,296.0,STOPPED_AT,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:16:57
4620,y1921,42.33903,-71.05744,90.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:08
4621,y1915,42.345265,-71.086622,103.0,STOPPED_AT,12.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:08
4622,y1862,42.340251,-71.081359,141.0,IN_TRANSIT_TO,16.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:07
4623,y1815,42.369019,-71.110483,,STOPPED_AT,4.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:07
4624,y1814,42.332801,-71.081099,19.0,STOPPED_AT,3.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:05
4625,y1790,42.361237,-71.096593,310.0,STOPPED_AT,16.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:08
4626,y1921,42.33903,-71.05744,90.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:08
4627,y1915,42.345486,-71.086824,338.0,STOPPED_AT,12.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:20
4628,y1862,42.339154,-71.08021,143.0,IN_TRANSIT_TO,16.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:19
4629,y1815,42.36902,-71.11048,,STOPPED_AT,4.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:18
4630,y1814,42.33284,-71.08107,45.0,IN_TRANSIT_TO,4.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:15
4631,y1790,42.361644,-71.097259,313.0,IN_TRANSIT_TO,17.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:19
4632,y1921,42.33903,-71.05744,90.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:08
4633,y1915,42.346584,-71.087125,342.0,IN_TRANSIT_TO,13.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:31
4634,y1862,42.339058,-71.080024,265.0,STOPPED_AT,16.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:30
4635,y1815,42.368753,-71.109577,117.0,STOPPED_AT,4.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:31
4636,y1814,42.33284,-71.08107,45.0,IN_TRANSIT_TO,4.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:15
4637,y1790,42.361909,-71.097716,306.0,IN_TRANSIT_TO,17.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:25
4638,y1921,42.339342,-71.057179,5.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:40
4639,y1915,42.347572,-71.087739,341.0,IN_TRANSIT_TO,13.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:42
4640,y1862,42.33903,-71.08019,135.0,STOPPED_AT,16.0,1,1862,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:39
4641,y1815,42.36822,-71.108341,126.0,IN_TRANSIT_TO,5.0,1,1815,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:42
4642,y1814,42.33283,-71.08107,45.0,IN_TRANSIT_TO,4.0,0,1814,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:39
4643,y1790,42.362715,-71.099157,311.0,IN_TRANSIT_TO,17.0,0,1790,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:42
4644,y1921,42.340419,-71.057085,3.0,STOPPED_AT,1.0,0,1921,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:52
4645,y1915,42.34784,-71.087848,347.0,STOPPED_AT,13.0,0,1915,MANY_SEATS_AVAILABLE,REVENUE,,2026-09-19 11:17:47
